[11,6,12,3,2,16,14,15,6,2,12,0,12,6,13,0,14,15,17,13,16,2,1,14,19,6,6,0,6,12,15,11,3,5,9,7,19,15,11,19,18,11,15,16,13,1,3,5,13,17,13,5,14,2,4,5],
[1,3,18,10,1,8,1,11,6,19,18,16,7,7,10,2,2,2,5,6,1,3,2,3,10,1,13,17,15,19,0,13,7,12,5,17,6,9,19,8,16,2,7,15,3,1,10,15,12,17,15,11,4,3,13,6],
[11,16,6,14,15,11,1,19,12,9,14,9,2,6,5,2,19,17,14,9,6,2,13,19,18,7,13,16,1,19,8,18,7,7,12,5,13,17,15,15,18,1,8,7,6,1,13,15,0,17,13,11,15,3,12,5],
[11,16,12,18,8,6,4,14,6,1,6,18,4,3,2,1,4,16,4,19,3,18,8,5,7,17,3,16,5,6,16,0,1,12,2,19,9,13,18,3,18,6,8,6,6,3,19,15,11,17,16,16,10,3,0,3],
[1,6,6,7,4,16,4,15,2,1,6,19,9,18,11,14,18,17,17,10,3,4,3,13,7,13,3,1,1,19,18,12,1,12,3,0,19,3,19,13,8,19,1,13,6,1,19,15,12,17,9,5,10,17,7,3],
[19,14,12,18,4,5,1,8,0,2,1,7,15,1,14,2,6,6,17,16,15,5,12,0,3,13,3,4,9,3,3,17,6,15,12,6,12,6,5,19,9,10,15,3,6,1,13,13,12,17,7,6,1,16,12,10],
[10,15,6,18,16,16,14,6,7,2,14,18,17,6,14,10,0,19,4,12,11,19,18,16,1,0,6,17,0,2,2,5,8,12,1,6,5,14,12,8,15,13,11,15,15,17,3,15,10,17,15,8,16,17,12,15],
[19,16,12,10,12,11,8,0,17,2,12,5,10,16,14,10,16,6,7,16,11,15,6,4,13,17,13,1,5,3,8,18,5,6,4,0,11,17,11,8,12,18,8,11,11,2,1,15,2,2,7,14,14,3,3,6],
[19,16,5,12,6,12,4,7,17,2,0,6,18,15,7,6,19,17,17,5,1,4,1,4,16,5,19,12,11,11,4,5,17,17,4,0,2,15,12,8,9,7,15,10,9,18,19,16,8,9,0,17,18,10,11,2],
[5,14,14,10,1,10,4,19,6,8,9,9,3,15,10,2,12,0,6,16,2,16,13,1,19,2,11,16,1,6,13,8,13,18,8,0,1,1,12,0,10,4,3,12,12,9,11,10,3,7,1,11,7,8,1,7],
[11,2,8,7,18,14,18,12,15,18,11,14,3,5,10,13,12,19,1,11,17,14,17,1,15,2,11,8,11,5,14,19,2,3,4,0,5,12,11,2,10,4,3,14,3,13,5,10,11,2,10,14,3,4,6,8],
[17,17,14,12,0,8,11,16,17,0,4,5,6,7,15,6,4,0,16,8,10,6,14,15,7,3,11,18,17,1,6,12,15,18,8,0,10,1,7,6,6,14,3,8,0,9,9,0,4,7,3,18,5,19,17,0],
[0,9,4,6,2,4,12,19,5,10,5,7,8,11,10,2,7,2,4,6,11,8,5,19,11,10,0,7,1,2,11,14,2,18,8,0,4,6,12,7,3,4,3,12,12,0,12,6,1,9,14,11,7,6,9,17],
[13,2,15,7,0,16,4,16,6,17,2,1,19,19,11,2,12,3,13,5,13,19,8,16,7,7,11,8,13,10,13,14,19,18,3,4,6,17,14,0,18,4,3,1,9,9,11,10,14,7,8,6,19,13,10,3],
[4,7,9,6,3,10,2,19,6,17,13,14,18,15,10,12,8,14,7,13,16,15,18,16,13,16,13,2,16,6,7,13,6,18,8,4,9,10,9,18,6,11,3,12,4,12,12,10,3,11,5,18,13,6,10,10],
[0,13,1,19,6,9,3,14,7,17,0,8,8,8,12,13,5,16,12,8,16,18,18,1,6,10,7,18,9,6,13,12,13,3,12,4,1,1,13,12,10,16,3,1,19,6,18,4,11,11,0,16,17,11,17,7],
[9,11,15,7,19,14,16,0,15,7,9,13,5,9,13,5,4,16,9,15,7,12,15,9,8,10,0,9,18,6,4,7,11,18,4,2,10,5,16,9,10,15,9,16,12,9,5,17,16,11,1,11,2,5,1,15],
[5,14,14,1,3,13,3,16,12,13,10,14,5,19,11,15,19,12,9,8,2,4,7,19,19,11,9,16,15,16,12,0,7,3,17,0,8,4,16,15,10,13,1,6,5,9,16,10,11,2,7,9,1,6,18,7],
[6,14,2,18,16,5,5,4,5,18,8,12,4,5,10,18,9,19,12,5,6,3,12,9,19,19,11,16,1,1,8,17,4,3,8,17,1,10,12,8,13,15,3,3,12,9,16,2,8,7,12,17,10,16,8,11],
[12,0,1,16,10,7,15,2,7,3,0,12,10,14,14,10,14,12,14,8,4,9,10,16,8,15,1,13,14,10,17,16,4,3,16,0,14,8,2,4,18,4,7,5,9,4,9,5,3,3,6,14,14,2,15,14],
[11,0,1,0,17,7,5,2,5,11,12,12,17,9,5,17,9,1,1,12,4,18,4,4,8,14,1,0,5,1,5,9,6,3,4,0,3,5,19,17,16,19,7,5,18,14,19,2,3,15,6,18,4,1,5,16],
[0,13,7,16,10,11,14,0,18,2,4,12,2,6,14,8,14,0,17,18,17,13,5,2,0,1,0,13,8,16,17,1,11,17,16,0,18,2,7,16,18,19,7,1,6,4,4,2,16,14,1,14,14,11,4,7],
[9,18,2,0,12,3,9,17,16,4,17,16,3,0,0,6,16,0,18,11,15,3,11,17,13,11,6,19,13,14,9,0,0,3,16,2,5,0,9,15,18,15,7,5,6,9,8,15,13,1,15,14,14,3,1,11],
[15,3,14,16,9,16,15,14,11,10,14,18,18,6,19,6,6,19,13,5,10,0,6,2,9,16,17,1,5,4,15,7,16,3,16,15,12,18,12,4,18,4,14,8,15,18,5,2,19,6,2,17,14,4,7,0],
[11,15,6,3,14,11,19,17,7,0,3,7,8,12,7,7,3,12,14,18,10,14,1,1,10,5,5,11,11,10,19,8,4,3,2,0,11,18,18,3,2,1,18,18,14,5,18,6,3,3,17,6,1,9,6,14],
[8,8,4,11,19,10,16,5,6,3,0,13,17,0,14,16,14,4,5,14,8,17,14,11,8,1,1,2,12,7,15,4,6,3,16,0,16,13,12,5,18,9,7,5,0,4,8,5,3,18,13,14,14,6,18,0],
[4,13,15,2,10,8,0,7,8,1,4,16,10,17,19,5,16,9,11,17,4,0,6,3,8,6,1,13,14,10,1,1,10,3,16,0,14,14,8,15,18,1,3,5,8,14,10,15,3,3,10,16,18,5,13,14],
[12,0,16,16,10,2,0,7,7,17,9,0,13,16,14,10,14,12,5,9,19,11,4,2,9,3,3,12,19,6,18,17,10,19,6,3,17,19,8,14,18,0,7,15,14,14,12,5,2,3,19,14,7,18,13,14],
[4,10,10,4,1,14,12,15,13,3,0,8,17,6,10,11,7,9,5,10,5,13,2,16,8,8,0,1,7,6,15,15,15,3,10,0,1,0,3,2,18,4,7,13,9,4,9,15,19,8,12,11,13,16,18,11],
[16,11,1,12,9,0,15,16,7,17,10,2,11,14,12,4,0,3,10,17,19,12,12,10,5,1,15,13,9,6,19,5,11,13,12,12,5,13,15,9,9,14,19,8,3,8,3,8,7,18,5,8,14,18,12,14],
[1,4,13,7,17,19,14,15,14,19,5,12,14,12,1,5,14,6,11,7,16,13,7,13,14,9,7,19,19,6,15,4,12,12,17,14,3,10,2,9,9,14,19,7,5,19,3,4,6,18,11,8,5,13,1,7],
[0,16,16,14,1,9,10,16,5,13,2,11,4,14,13,3,15,19,16,11,19,17,15,7,16,4,11,0,9,11,3,8,7,9,3,12,8,14,6,5,9,10,19,5,12,8,3,8,15,18,11,8,14,11,18,16],
[11,7,7,12,11,13,10,16,15,17,10,2,12,6,19,8,11,3,18,7,17,15,16,1,3,1,17,6,19,13,9,6,9,12,3,15,2,4,12,11,13,0,19,7,10,1,19,6,4,18,2,8,14,12,9,14],
[15,16,19,12,16,7,14,6,0,5,9,8,11,2,12,0,0,3,10,6,7,16,2,9,9,7,19,13,9,14,14,12,11,7,1,12,14,13,14,9,9,2,14,4,15,5,16,6,10,1,14,8,5,12,12,4],
[8,18,18,10,16,12,3,19,12,17,3,19,7,17,12,8,11,8,16,13,5,16,15,8,19,6,0,8,0,13,4,15,0,15,12,10,4,3,19,10,11,2,14,16,14,1,3,7,7,18,0,8,14,18,7,5],
[17,9,14,5,11,7,15,7,12,4,16,14,11,11,11,19,15,18,7,18,19,10,11,13,12,15,15,3,9,6,5,3,2,3,19,4,19,16,2,6,9,16,19,6,12,8,3,15,13,18,8,16,14,3,1,16],
[5,7,0,12,17,0,15,1,6,17,11,6,0,6,12,17,11,2,4,12,16,15,12,19,3,12,5,14,15,6,5,9,11,12,6,17,8,11,19,2,11,18,19,9,2,8,0,18,18,1,7,6,9,18,2,0],
[10,1,13,17,18,0,12,16,6,17,10,6,1,8,18,9,11,2,6,19,14,12,10,8,16,15,10,4,0,5,16,0,3,13,10,12,6,12,11,9,9,14,19,8,5,15,6,0,7,1,13,8,14,10,6,0],
[3,14,15,9,4,11,15,16,1,6,15,5,18,10,1,12,2,14,18,11,0,10,5,13,9,14,8,6,19,11,14,16,11,8,10,15,13,13,7,9,9,1,14,5,3,8,12,8,1,18,5,3,14,0,15,7],
[14,12,19,10,13,5,3,11,1,2,7,6,5,4,10,9,0,9,3,2,9,0,1,6,8,2,6,16,7,2,2,14,9,4,9,0,17,4,13,9,14,7,17,11,13,5,12,14,7,16,8,5,11,14,8,13],
[13,13,6,10,9,18,16,11,10,6,19,1,8,15,10,5,0,9,7,14,11,14,16,6,8,9,2,14,7,2,19,0,15,4,3,17,5,0,7,9,9,17,4,2,18,5,2,7,9,16,8,6,10,5,10,7],
[14,19,19,1,13,3,16,19,3,15,15,4,12,1,18,8,8,18,8,12,6,19,4,3,11,2,13,6,7,13,18,17,5,1,12,0,17,19,15,2,15,11,6,10,6,9,1,18,5,13,2,3,14,16,5,12],
[14,18,18,16,15,11,1,0,8,10,7,0,17,2,2,9,8,11,9,9,18,5,12,1,15,5,14,16,4,10,18,17,10,16,8,17,1,3,0,11,13,18,17,15,13,0,12,17,3,16,13,13,6,13,10,2],
[11,18,14,13,12,10,15,15,12,2,16,2,6,4,0,8,3,5,2,5,19,2,13,4,1,2,8,12,11,2,10,16,19,12,10,16,9,8,17,15,13,7,9,9,10,15,12,0,3,16,8,5,12,6,19,12],
[15,15,8,1,11,9,10,11,4,13,0,7,8,7,10,9,0,12,5,2,19,0,9,12,18,17,9,11,7,2,2,16,9,4,9,0,14,7,17,11,14,16,10,15,13,5,1,7,1,16,8,9,11,6,17,6],
[8,5,17,11,5,19,8,0,9,15,18,0,14,19,10,3,9,18,5,16,3,18,1,6,8,15,14,12,7,19,17,18,19,12,1,17,2,9,5,11,19,6,17,11,6,5,12,14,7,3,2,9,2,4,9,8],
[12,5,5,19,13,4,6,17,17,2,16,11,13,12,4,6,9,9,3,3,4,4,5,2,11,5,12,16,4,2,19,0,14,9,10,2,2,12,4,9,9,0,4,1,14,11,19,14,19,16,0,16,10,8,3,18],
[14,3,8,16,7,19,3,3,8,5,13,2,16,1,10,4,10,17,2,15,9,0,9,0,0,8,9,3,4,2,6,5,15,19,8,0,7,19,8,11,18,9,6,11,7,6,9,14,7,16,9,13,11,9,4,18],
[17,13,7,4,9,11,15,11,2,12,1,6,16,10,10,9,5,15,15,18,0,19,5,17,16,3,7,7,0,19,13,13,12,19,7,0,6,4,19,16,18,8,17,1,13,15,12,7,7,16,18,8,0,1,9,13]]
