[17,2,6,15,19,3,14,0,6,17,14,3,7,14,14,7,19,1,17,14,11,17,16,4,0,13,5,1,0,6,5,4,4,17,3,14,4,6,1,8,12,11,13,16,14,4,19,15,12,17,6,6,0,5,6,12],
[14,0,4,19,7,8,3,8,6,3,13,13,2,9,14,10,10,2,17,18,9,19,14,19,6,7,10,3,3,17,4,15,8,12,4,14,17,13,18,4,12,11,8,12,15,14,19,16,12,19,12,8,12,18,11,7],
[8,5,12,17,15,4,8,18,7,12,6,2,14,17,3,3,18,15,17,5,2,2,9,14,4,13,3,1,1,19,1,4,17,6,7,0,13,12,3,8,14,11,8,18,15,13,14,15,2,17,6,15,1,10,17,5],
[5,14,14,10,1,10,4,19,6,8,9,9,3,15,10,2,12,0,6,16,2,16,13,1,19,2,11,16,1,6,13,8,13,18,8,0,1,1,12,0,10,4,3,12,12,9,11,10,3,7,1,11,7,8,1,7],
[8,18,17,19,18,0,2,4,8,16,19,16,10,19,1,12,2,0,11,6,16,1,13,4,15,11,1,15,6,6,18,7,1,18,2,0,9,14,4,11,3,9,0,13,18,18,16,12,13,11,14,11,14,14,9,17],
[9,5,15,1,13,19,10,10,17,8,10,17,15,19,6,13,15,0,6,6,9,7,0,6,8,15,10,10,17,3,11,17,7,18,7,10,19,1,13,0,10,4,13,19,2,12,10,9,3,7,7,6,1,3,10,7],
[15,14,9,19,9,19,3,19,10,13,2,4,15,17,2,2,12,15,12,4,9,15,19,15,9,8,13,17,13,13,6,7,13,15,8,18,0,5,17,7,4,11,3,12,11,12,13,13,3,9,1,10,11,14,3,6],
[5,15,3,15,18,11,3,15,6,9,0,2,19,10,14,0,15,6,19,4,2,14,5,10,15,12,15,4,3,6,10,19,7,18,8,0,9,8,6,3,10,4,3,14,7,11,11,0,1,19,7,13,16,11,2,2],
[10,14,7,16,2,18,4,19,6,8,6,1,3,17,13,2,12,13,7,11,7,1,12,1,6,10,11,16,6,10,6,1,10,18,5,16,2,18,16,11,10,4,3,15,12,3,11,10,19,7,1,3,8,1,13,3],
[9,15,8,3,11,10,7,0,6,4,3,6,3,13,13,2,12,4,4,5,6,14,9,3,5,12,16,9,1,6,16,16,14,12,18,16,16,5,3,16,16,8,3,0,4,18,8,10,3,7,0,16,7,14,5,12],
[2,12,2,10,14,4,2,19,6,10,12,9,0,15,0,6,12,17,18,8,0,4,13,6,9,1,13,3,2,3,17,4,12,14,8,0,9,5,8,9,10,4,3,11,0,9,10,6,4,8,1,11,6,19,15,13],
[8,11,2,10,11,6,18,12,3,9,18,1,17,7,6,1,2,5,2,4,2,19,13,16,13,8,10,8,5,4,0,9,14,18,8,11,1,6,11,0,18,4,13,2,2,9,19,6,1,7,6,18,7,8,0,5],
[4,5,8,18,19,18,4,19,4,7,2,7,16,3,17,1,12,12,5,17,18,0,4,8,11,2,5,8,12,6,3,7,5,12,13,0,4,6,12,19,19,9,3,12,8,1,11,12,3,7,3,0,13,3,8,9],
[12,0,1,16,10,7,15,2,7,3,0,12,10,14,14,10,14,12,14,8,4,9,10,16,8,15,1,13,14,10,17,16,4,3,16,0,14,8,2,4,18,4,7,5,9,4,9,5,3,3,6,14,14,2,15,14],
[9,18,0,7,16,6,13,16,13,3,12,14,15,5,3,12,14,16,18,0,10,14,6,9,17,13,13,17,10,16,17,14,4,14,16,0,17,6,16,4,18,4,3,0,7,10,17,5,11,3,8,2,14,16,9,3],
[1,6,7,8,5,13,8,0,7,13,10,2,2,3,16,10,0,1,15,4,12,10,15,9,8,4,0,4,12,14,12,8,14,12,13,0,6,8,12,4,18,4,11,19,9,4,19,5,3,19,4,14,4,16,15,4],
[6,7,5,16,7,15,1,2,13,15,7,7,0,13,19,17,9,4,4,8,15,8,17,5,12,10,12,4,14,14,13,9,13,18,16,18,11,18,17,18,18,18,7,5,3,14,9,0,0,18,9,2,14,8,0,14],
[1,3,7,11,5,18,9,11,7,7,4,1,1,9,19,1,12,12,13,16,13,15,0,12,0,9,8,14,16,2,4,11,17,3,16,0,13,7,19,11,18,0,0,8,15,14,13,6,19,3,7,14,14,8,6,14],
[8,0,1,16,10,14,14,0,4,18,9,7,15,5,9,8,4,8,6,12,15,7,19,3,1,10,18,7,6,3,6,4,16,3,16,2,2,8,0,1,9,4,7,4,9,8,0,6,13,10,6,14,14,18,13,4],
[1,14,14,2,4,15,1,17,4,11,11,19,11,14,9,16,5,18,6,7,4,7,10,14,16,6,15,13,15,7,10,10,11,7,3,14,11,0,9,4,9,4,7,13,9,4,9,0,10,11,6,14,9,14,12,4],
[1,17,18,14,13,17,9,18,7,3,19,13,8,6,15,5,7,12,7,1,19,1,13,18,17,8,18,9,6,12,2,2,15,6,14,1,16,1,11,4,18,10,19,11,0,7,19,10,5,15,14,4,14,14,2,14],
[8,6,7,4,18,7,7,16,15,2,16,6,10,14,3,10,16,1,15,6,13,18,6,8,16,13,1,6,19,4,11,6,16,19,16,0,11,11,13,4,18,9,7,14,1,10,0,5,17,19,4,17,14,18,7,3],
[7,19,19,3,12,1,13,2,12,17,6,6,19,1,14,6,2,12,14,5,3,8,13,9,16,1,2,19,3,17,7,4,12,3,12,0,12,8,8,15,18,4,7,4,19,0,5,3,11,3,6,3,14,1,7,3],
[16,11,1,12,9,0,15,16,7,17,10,2,11,14,12,4,0,3,10,17,19,12,12,10,5,1,15,13,9,6,19,5,11,13,12,12,5,13,15,9,9,14,19,8,3,8,3,8,7,18,5,8,14,18,12,14],
[3,19,2,2,11,10,15,16,7,18,10,10,6,14,13,4,0,0,2,6,7,11,2,14,2,6,0,3,9,1,7,8,2,13,12,10,14,9,1,15,7,4,7,13,2,8,3,6,15,2,15,13,7,6,12,11],
[5,4,10,1,0,0,19,8,7,7,8,17,14,6,3,0,8,16,17,8,10,18,11,7,3,11,6,6,19,6,17,7,6,3,15,14,9,0,15,11,15,3,19,8,12,8,0,12,7,18,9,8,17,7,12,7],
[3,1,14,8,0,14,16,10,8,3,10,2,5,12,8,6,1,9,16,9,15,10,7,5,10,18,13,9,17,7,18,17,11,15,12,7,16,3,14,9,9,9,9,8,19,15,9,8,7,18,12,8,2,3,12,14],
[16,18,1,12,5,2,3,16,5,8,8,8,14,14,1,9,8,3,6,7,8,15,7,5,5,15,15,13,9,13,15,4,1,13,8,9,0,16,6,9,9,6,9,8,2,17,3,8,18,18,16,3,8,19,15,14],
[2,12,14,11,12,15,15,16,7,3,17,2,2,11,14,8,3,7,3,0,7,16,12,10,16,6,2,2,15,6,16,5,7,10,11,8,15,2,10,9,9,14,10,18,3,3,18,15,6,18,5,8,14,1,9,2],
[8,10,6,12,14,19,12,6,2,1,6,10,11,7,12,2,18,4,12,2,2,9,4,10,16,12,0,14,9,6,19,8,18,13,3,12,6,2,17,10,9,1,19,8,11,17,3,5,14,15,14,3,14,11,18,10],
[18,11,8,12,9,3,9,9,9,6,14,0,12,0,1,14,14,18,10,14,17,0,12,10,5,14,5,13,9,6,11,0,12,14,12,1,12,13,17,1,9,0,19,16,3,8,17,0,5,18,1,12,14,6,9,16],
[12,19,4,12,6,0,16,16,7,0,10,15,18,15,15,10,3,5,1,12,13,15,10,19,7,7,8,8,15,5,19,1,12,6,12,6,14,10,16,14,9,9,14,6,10,3,9,12,18,2,17,8,14,0,19,17],
[6,18,9,12,9,10,9,15,1,1,1,3,1,3,12,18,14,7,0,0,9,17,12,10,5,12,6,13,9,6,9,8,8,3,12,4,10,6,15,1,9,11,14,17,14,8,3,8,7,18,16,15,14,17,14,7],
[14,12,19,10,13,5,3,11,1,2,7,6,5,4,10,9,0,9,3,2,9,0,1,6,8,2,6,16,7,2,2,14,9,4,9,0,17,4,13,9,14,7,17,11,13,5,12,14,7,16,8,5,11,14,8,13],
[15,12,14,11,13,5,3,16,19,19,3,1,8,1,10,5,5,1,17,3,4,12,6,5,0,7,4,16,1,2,2,14,12,12,15,0,16,1,2,13,14,13,4,2,13,7,9,14,19,12,8,5,7,15,19,2],
[11,3,12,0,2,2,3,11,4,2,4,16,16,3,4,18,0,19,14,6,3,2,17,14,11,16,6,4,7,15,7,17,3,4,13,0,17,11,6,8,14,7,13,9,16,4,13,7,7,16,0,13,7,4,5,13],
[8,12,19,18,5,14,5,2,13,14,4,15,15,5,18,17,0,1,17,19,1,19,10,18,9,2,7,0,19,2,5,3,9,19,13,19,17,13,18,6,17,17,11,17,16,13,17,14,12,16,8,16,12,15,18,10],
[6,2,11,8,2,16,1,8,11,2,4,9,19,5,14,8,10,4,17,4,10,9,19,6,12,0,13,4,9,14,10,5,9,16,9,14,18,4,13,4,17,3,9,12,14,11,0,14,7,12,8,13,15,18,7,11],
[14,12,18,15,2,4,15,11,12,14,13,0,9,8,4,6,10,10,7,9,10,3,12,3,11,13,17,8,11,13,19,16,9,5,18,1,11,11,5,8,18,7,17,13,0,11,7,1,16,16,3,6,6,5,12,13],
[6,4,8,1,6,11,3,11,10,7,18,5,11,17,10,15,4,8,1,2,3,4,3,8,2,0,3,11,7,2,18,8,8,4,10,3,17,17,0,16,9,7,16,11,17,5,14,14,7,16,19,5,13,9,7,6],
[17,2,5,9,7,5,6,12,9,18,15,15,2,16,7,16,13,8,13,0,6,8,5,4,4,0,3,12,7,6,16,11,11,4,18,0,17,15,13,9,14,15,15,19,8,4,13,14,6,16,18,5,11,6,2,14],
[9,17,15,3,18,17,17,1,10,2,16,16,0,4,10,6,1,10,14,13,15,16,1,4,14,5,4,9,9,2,2,19,2,12,13,15,3,5,13,3,18,8,7,11,4,5,5,14,7,16,5,19,11,5,9,4],
[6,12,14,9,7,7,14,1,0,17,8,5,5,3,4,10,1,11,0,1,19,10,9,9,8,19,12,6,7,15,6,5,8,16,0,19,7,4,13,4,17,7,13,1,16,19,2,18,7,16,8,10,7,16,11,4]]
