[11,12,8,8,12,7,16,15,7,10,5,2,6,14,6,9,1,6,11,2,1,16,12,0,5,7,6,11,9,6,5,5,9,13,18,16,14,1,4,9,9,14,9,8,9,8,3,8,18,18,15,1,14,10,4,17],
[7,9,0,18,14,8,10,6,7,10,8,8,1,14,1,15,9,3,0,7,5,1,13,18,13,11,9,14,9,6,6,15,1,10,9,10,2,12,9,9,13,14,14,19,12,5,5,4,6,18,13,0,16,7,8,5],
[16,11,3,18,5,1,15,16,7,16,1,11,11,14,12,10,0,1,17,3,15,2,0,15,2,5,12,14,8,1,13,13,0,1,12,19,19,8,2,9,12,6,10,1,15,19,3,4,0,13,10,8,14,6,13,9],
[6,17,4,12,1,19,19,13,15,6,12,13,15,4,12,4,0,0,3,10,17,10,5,19,13,0,7,1,9,6,15,8,0,13,12,6,18,6,4,0,13,19,19,16,5,8,3,8,17,18,4,8,14,13,3,14],
[11,8,7,12,12,17,19,8,13,0,18,18,9,1,13,16,16,7,10,11,16,3,18,10,19,16,6,14,9,6,4,18,13,13,12,11,14,5,16,9,14,9,19,19,17,15,3,12,5,1,4,16,14,13,15,14],
[14,17,7,5,6,4,15,6,12,6,9,2,15,13,12,4,0,14,3,12,18,6,17,2,6,19,8,18,9,1,14,8,16,4,15,9,5,18,15,5,9,9,19,10,17,1,11,8,17,18,1,3,14,1,17,2],
[11,11,0,12,9,10,3,14,1,17,9,10,16,17,17,5,2,11,1,16,17,10,13,5,14,1,15,6,9,6,18,9,15,14,5,7,3,4,13,7,9,19,19,8,3,8,3,7,1,2,5,12,14,1,12,14],
[14,12,19,10,13,5,3,11,1,2,7,6,5,4,10,9,0,9,3,2,9,0,1,6,8,2,6,16,7,2,2,14,9,4,9,0,17,4,13,9,14,7,17,11,13,5,12,14,7,16,8,5,11,14,8,13],
[11,7,9,9,6,4,3,11,1,0,12,15,15,14,10,15,8,12,14,19,12,5,14,18,1,7,3,1,7,2,14,0,2,4,9,0,1,1,7,10,18,19,1,1,10,19,0,14,7,12,13,8,11,4,7,8],
[0,5,14,1,6,3,7,0,9,8,2,10,14,19,4,7,6,14,19,5,9,4,10,10,11,2,9,3,1,11,2,0,14,4,1,0,6,4,14,9,9,0,7,11,15,5,19,2,7,16,8,15,15,8,16,9],
[10,16,9,18,19,5,3,2,1,14,7,13,17,16,7,7,0,4,4,1,14,0,12,12,19,7,9,7,15,11,9,1,14,16,13,0,3,3,4,1,12,7,15,16,10,4,3,6,8,16,17,14,19,6,17,6],
[0,2,3,6,15,14,18,19,16,16,0,19,5,17,10,18,0,3,17,14,17,11,1,18,17,10,6,16,17,13,2,15,9,5,5,12,6,16,16,16,2,17,6,4,6,7,6,10,4,16,0,13,6,12,3,4],
[6,12,19,6,6,14,15,2,7,16,3,8,4,2,12,18,7,12,3,12,17,1,11,14,19,12,4,12,5,13,9,15,6,9,15,13,2,15,14,8,14,0,16,3,9,5,3,2,7,16,2,10,4,11,11,3],
[10,12,7,10,13,5,1,2,0,1,10,6,12,11,10,9,0,16,2,7,13,19,1,12,8,17,11,11,7,2,9,11,11,9,12,2,17,15,3,3,14,7,8,18,11,5,12,13,11,16,3,5,10,14,4,6],
[14,12,16,11,2,1,1,2,17,6,15,3,16,15,12,15,8,17,14,12,17,13,19,13,12,11,5,14,9,15,0,7,3,4,11,0,5,7,6,12,18,8,17,2,17,13,12,0,7,16,17,5,7,3,17,16],
[12,12,19,13,0,6,10,9,6,13,19,7,14,19,12,14,0,16,4,3,16,3,11,6,11,14,0,7,7,2,19,11,3,4,10,0,12,4,13,10,19,5,11,7,13,4,0,14,7,16,14,5,6,14,7,13],
[8,12,11,9,13,12,3,11,14,6,7,2,15,9,11,16,0,15,14,16,19,16,14,14,15,4,13,19,13,2,2,19,11,4,9,0,4,1,3,10,17,4,13,9,16,15,19,8,4,16,8,14,19,19,10,14]]
