[13,14,17,13,1,10,1,19,17,18,5,11,5,8,12,12,14,0,15,11,5,19,3,14,16,11,9,3,1,6,3,14,5,3,10,0,7,1,8,5,16,11,3,12,2,3,11,0,14,19,1,17,1,17,1,1],
[3,18,2,10,8,1,1,9,17,12,9,7,11,4,10,2,12,11,3,12,10,9,18,9,10,16,5,14,13,7,13,1,7,3,9,1,6,6,13,0,13,6,3,12,12,3,9,7,16,9,11,18,13,5,13,7],
[2,5,10,10,16,2,15,4,6,13,17,10,10,4,15,13,10,0,13,6,11,9,19,15,18,9,0,3,13,16,18,7,10,15,8,0,12,8,19,8,19,8,9,18,8,17,9,10,3,7,1,11,7,2,2,1],
[3,7,2,9,6,11,17,9,8,11,8,1,16,13,11,18,12,16,16,1,12,7,5,4,0,18,0,9,9,13,8,0,16,18,8,0,14,17,12,0,14,6,3,12,10,18,11,10,18,8,1,1,0,17,15,5],
[12,0,1,16,10,7,15,2,7,3,0,12,10,14,14,10,14,12,14,8,4,9,10,16,8,15,1,13,14,10,17,16,4,3,16,0,14,8,2,4,18,4,7,5,9,4,9,5,3,3,6,14,14,2,15,14],
[3,17,9,7,7,5,12,17,12,15,4,12,2,0,14,0,6,12,0,13,4,9,13,17,19,8,0,13,13,6,4,9,16,13,11,1,14,5,4,4,18,10,5,14,14,7,18,12,3,5,8,0,14,8,15,13],
[19,3,2,13,19,16,7,0,12,6,13,4,19,14,9,9,16,10,12,14,12,17,16,1,19,18,3,18,14,10,4,8,10,3,16,0,19,1,2,11,18,4,7,13,8,7,8,1,3,18,13,14,14,15,16,11],
[9,16,19,0,10,18,15,2,17,1,7,13,18,5,4,15,13,2,18,10,19,13,3,15,14,3,6,13,8,10,5,4,14,3,16,7,5,7,12,4,18,12,9,15,3,4,16,18,5,10,6,14,14,11,16,0],
[1,0,1,16,18,14,17,0,5,3,6,0,2,4,9,15,12,9,12,9,5,15,18,3,15,14,2,19,14,10,14,10,17,3,0,3,5,17,10,19,16,8,7,18,1,4,4,13,2,5,6,19,2,7,16,15],
[3,10,5,8,18,19,5,0,4,14,9,7,8,5,14,11,14,12,12,1,12,13,4,3,1,19,16,19,17,14,7,0,5,3,16,19,16,19,8,16,18,15,14,2,1,4,6,2,17,17,8,14,8,6,15,14],
[17,10,4,9,12,4,10,2,10,19,10,12,10,15,10,2,14,7,16,17,18,9,10,13,13,17,1,12,17,10,12,13,8,17,17,9,15,16,16,15,10,6,14,0,15,1,15,5,3,19,11,3,3,8,16,15],
[9,13,13,14,9,17,7,9,4,12,0,4,15,6,18,10,14,14,12,11,7,9,0,8,16,10,4,18,3,6,18,17,4,17,7,14,7,11,15,17,18,12,7,19,9,19,9,10,3,5,6,19,19,7,11,4],
[11,18,16,6,2,5,2,16,5,3,6,15,13,6,3,0,14,12,0,8,17,1,10,9,13,5,1,11,8,10,8,10,2,3,16,19,9,3,2,11,18,18,7,4,14,19,18,17,2,0,6,15,14,16,1,16],
[1,13,4,3,5,10,7,7,12,19,7,15,10,6,19,16,3,12,17,8,4,9,17,15,8,6,9,14,19,10,7,5,14,6,14,17,13,1,4,18,18,1,10,10,8,19,19,6,10,11,11,6,3,6,5,6],
[16,11,1,12,9,0,15,16,7,17,10,2,11,14,12,4,0,3,10,17,19,12,12,10,5,1,15,13,9,6,19,5,11,13,12,12,5,13,15,9,9,14,19,8,3,8,3,8,7,18,5,8,14,18,12,14],
[10,17,16,12,9,0,9,1,1,12,14,15,11,6,12,18,10,10,6,17,15,2,15,2,7,19,3,15,9,6,18,8,18,7,6,3,3,1,15,9,9,14,19,8,10,15,17,0,17,13,1,8,12,12,7,9],
[15,6,6,5,4,18,17,15,18,2,6,7,12,11,3,10,19,19,10,18,1,13,9,8,0,1,15,13,4,6,14,5,4,13,17,12,7,5,2,9,15,2,19,16,17,8,10,8,7,18,15,8,9,12,7,6],
[1,13,16,12,14,6,11,17,5,17,3,9,5,14,12,5,1,3,2,19,6,13,12,10,16,0,15,15,15,6,0,0,5,4,4,1,0,8,2,10,9,19,19,19,11,9,5,10,0,5,6,8,8,5,3,7],
[17,11,18,16,9,11,11,0,7,19,10,0,12,9,12,6,4,8,0,10,14,8,11,1,13,12,0,4,4,1,9,16,15,1,17,11,16,9,14,9,9,14,19,12,0,5,3,0,4,15,5,11,11,14,18,2],
[7,13,3,12,6,1,2,1,7,17,19,2,0,14,15,13,18,0,7,10,12,19,19,7,6,10,2,13,9,6,1,15,4,7,17,1,2,3,17,9,11,19,14,17,14,7,3,2,4,15,5,13,7,13,5,4],
[9,15,14,12,2,12,16,16,1,17,14,5,11,15,4,14,3,17,5,9,0,11,7,4,5,13,7,10,1,6,7,4,9,13,6,11,1,8,4,0,11,17,19,8,3,8,0,15,7,18,13,12,1,12,11,9],
[5,11,15,12,9,15,10,16,7,8,5,12,7,0,18,1,2,7,0,15,7,8,5,0,12,6,15,13,9,6,2,18,3,4,18,0,9,16,4,3,9,4,14,18,17,8,0,2,7,2,9,8,18,6,15,7],
[19,19,8,12,11,0,2,16,7,17,7,1,14,4,12,4,0,7,9,10,11,9,9,13,0,12,14,13,19,6,0,7,10,13,11,12,3,15,14,19,13,7,19,7,12,7,11,8,7,18,16,8,14,18,10,18],
[2,9,7,12,9,0,9,14,15,1,15,16,16,12,12,10,11,3,10,16,15,5,9,4,0,14,15,13,4,6,6,2,9,7,4,18,0,13,3,9,9,9,19,8,17,7,8,8,7,18,5,13,12,9,4,14],
[14,12,19,10,13,5,3,11,1,2,7,6,5,4,10,9,0,9,3,2,9,0,1,6,8,2,6,16,7,2,2,14,9,4,9,0,17,4,13,9,14,7,17,11,13,5,12,14,7,16,8,5,11,14,8,13],
[1,14,11,11,9,12,3,2,12,19,5,16,7,1,18,9,17,4,3,11,5,16,4,5,1,17,6,7,7,19,10,1,19,12,6,0,2,9,9,9,14,10,4,6,5,11,12,10,7,12,7,5,9,3,12,14],
[14,16,19,16,16,12,14,16,9,4,5,11,1,15,12,9,0,8,10,2,8,15,2,10,15,3,3,16,7,15,16,16,11,4,11,0,13,10,13,11,13,8,8,0,10,5,9,6,7,16,9,12,11,14,14,13],
[8,12,4,8,4,6,3,11,11,7,11,13,10,4,10,15,0,8,14,1,11,0,11,19,18,3,0,19,17,13,13,13,16,12,11,0,14,6,19,0,12,1,4,11,10,0,16,14,2,16,6,3,3,18,9,3],
[4,5,1,6,5,4,16,11,4,3,2,18,16,11,10,9,16,7,3,10,5,6,7,12,1,1,11,2,14,4,14,8,6,1,11,5,1,1,16,7,14,3,10,6,18,5,9,10,13,12,9,5,11,0,1,12],
[19,14,12,13,1,17,15,11,11,13,1,6,18,2,10,1,10,8,7,8,0,11,3,15,17,3,15,14,7,2,17,18,18,4,10,0,7,19,3,16,18,4,8,3,13,0,12,10,14,19,1,4,4,3,16,8],
[8,4,10,19,15,16,15,0,3,2,7,0,9,4,10,9,14,3,0,12,3,16,1,19,8,2,9,4,7,2,5,3,5,4,12,0,7,19,13,7,19,13,11,17,7,5,15,10,7,3,8,5,16,15,14,14],
[14,12,11,10,13,13,12,10,11,9,16,19,13,13,0,14,13,18,8,18,17,4,6,2,16,0,0,7,1,14,0,14,8,4,3,0,8,10,17,16,19,12,6,16,13,4,16,14,16,19,9,10,2,1,2,9],
[13,5,16,15,2,11,10,13,8,2,7,8,5,9,10,8,12,18,7,0,13,6,4,14,5,16,4,16,16,14,2,18,19,5,9,0,3,17,13,12,18,8,9,0,13,5,12,14,4,16,11,14,10,4,18,0],
[6,6,10,13,4,19,3,12,7,9,10,12,16,4,10,8,7,17,0,16,18,14,14,3,16,15,2,8,7,14,7,5,17,5,13,2,12,4,13,18,12,7,7,11,1,9,12,14,2,16,10,8,8,2,5,16]]
